S.Code,WQI clf,WQI_clf_pred,latitude,longitude
18,2,1,10.160483,76.442131
1338,2,3,9.581386,77.113642
2333,2,2,10.083386,76.319817
2334,3,3,10.080819,76.317908
2335,3,3,10.063225,76.311872
2336,2,2,10.220439,76.217439
2300,1,1,10.902681,76.406647
2303,2,2,10.350594,76.251578
2290,2,2,10.542736,76.178764
2299,2,2,12.046575,75.265186
2305,2,2,12.640763,75.013572
2296,1,2,11.762211,75.501347
2292,2,2,10.920086,75.920264
2306,3,3,12.694753,74.904556
1442,2,2,8.726347,76.878039
1448,2,2,18.787433,83.494512
2352,2,2,18.343003,84.124328
1444,2,2,15.235272,74.61865
2780,2,2,15.253247,74.601225
1894,2,2,12.8301,75.242439
1892,2,2,12.947644,75.359525
2423,3,3,21.924217,86.717897
2424,3,3,21.486397,86.993447
2425,3,3,18.75455,82.816231
2422,3,3,19.255567,83.417758
1642,3,3,19.252625,83.417656
1643,3,3,19.166051,83.437289
1455,3,3,19.387126,85.051001
1456,3,3,19.387194,85.051105
2426,3,3,19.61713,83.550364
2427,3,3,19.093042,83.81295
1685,2,2,10.9098,79.818228
2444,3,3,16.753156,82.223757
2442,3,3,16.72558,82.202078
2443,3,3,16.714041,82.263433
1450,3,3,12.679231,78.595417
1159,2,2,8.663294,77.422222
1160,2,2,8.700586,77.56595
1161,2,2,8.734125,77.716764
1162,2,2,8.721606,77.832797
1328,2,2,8.758606,77.424597
1329,2,2,8.729581,77.467289
1330,3,3,8.624431,78.068808
3025,2,2,8.620606,78.022839
3026,2,2,8.69375,77.462681
3027,2,2,8.627358,77.909
3028,2,2,8.718019,77.703531
3029,2,2,8.700031,77.690869
1885,3,3,30.717069,76.887913
1023,3,3,30.618897,76.849176
1295,3,3,30.612283,76.829313
1702,3,3,30.660148,76.6603
1704,3,3,29.692715,75.210696
1705,3,3,29.695479,75.224583
1025,3,3,29.598033,75.020611
1026,3,3,29.766164,75.743274
1887,3,3,29.546972,74.943111
1718,3,3,0.0,0.0
1719,3,2,0.0,0.0
1871,1,2,30.451836,77.581597
2624,2,2,30.503186,77.218603
2625,2,2,30.513728,77.244136
1870,3,3,30.83115,76.967303
2948,2,2,25.720558,73.338047
2947,2,2,25.092685,73.145287
1717,2,2,24.499492,72.666469
2949,2,2,25.132002,73.477008
2869,3,3,25.311503,94.053232
2875,2,2,25.017194,93.448975
2868,1,1,24.207919,93.900724
1424,2,2,24.796093,93.943112
1457,2,2,24.879447,93.928932
1627,2,2,24.741681,93.944172
1628,2,2,24.814134,93.94873
2861,3,3,24.80766,93.942765
2862,1,2,24.690271,93.903442
2864,2,2,24.946163,93.879169
2874,2,2,24.984842,93.587583
1458,2,2,24.774294,93.976934
1624,2,2,24.71985,93.933846
2863,2,2,24.843148,93.995023
2873,3,3,24.718594,93.933299
1925,2,2,24.425404,93.737223
2877,2,2,24.425415,93.737195
1926,2,2,24.251464,94.301759
2878,2,2,24.614802,93.790494
2867,2,2,24.326233,94.000603
2852,3,2,24.556889,93.898828
2879,2,2,24.42296,93.840024
1625,3,3,24.807155,93.933416
1626,3,3,24.815724,93.940577
2858,2,2,24.640022,93.869936
2859,3,3,24.815706,93.940708
2860,3,3,24.809358,93.913482
2880,2,2,24.42577,93.50198
1927,2,2,24.496453,93.981808
2853,2,2,24.645654,93.999035
2854,3,3,24.644687,93.993252
2856,2,2,24.678907,94.061535
2870,1,1,24.659547,93.981703
2872,3,3,24.941733,94.213119
2855,2,2,24.584865,94.077346
2876,3,2,24.591015,94.044672
1632,2,2,25.548467,90.171447
1428,1,1,25.367394,92.450206
1631,3,3,25.439233,92.219175
1633,2,2,25.473479,90.620548
1427,3,3,26.051514,91.869639
2050,1,1,23.712028,92.663875
2051,1,1,23.711097,92.665208
2052,1,1,23.721011,92.799853
2053,2,2,23.720986,92.799764
1403,2,2,23.429167,91.398333
1404,3,3,23.537956,91.505147
1726,3,3,23.822819,91.296914
2267,2,2,15.354489,73.883148
2080,3,3,21.296333,72.760033
2793,3,3,19.197132,72.985993
2791,3,3,19.244118,73.117187
2792,3,3,19.202275,73.02209
2794,3,3,19.236012,72.999586
2800,3,3,19.775596,72.755901
2804,2,2,17.579149,73.426908
2354,2,2,17.042624,82.166873
2355,2,2,16.854914,82.231328
2265,1,1,15.182391,73.990575
2266,1,1,15.16806,74.010058
2268,2,1,15.502818,73.949118
2073,2,2,23.134936,72.611525
1109,3,3,30.104731,77.257543
1110,2,2,29.840997,77.09702
1111,2,2,29.041915,76.142314
1112,2,2,28.805764,77.046769
1114,2,2,29.340559,76.329749
1115,2,2,29.173241,76.91024
1116,3,3,29.358769,76.950469
1886,2,2,30.296244,77.562478
1419,3,3,28.506624,77.314305
2836,3,3,24.245,93.54079
2428,3,3,20.474944,85.901762
2429,3,3,20.454888,85.924125
2430,3,3,20.315874,86.084897
2932,2,2,24.762569,71.73495
2933,2,2,30.180856,73.973639
2934,2,2,29.60093,74.321796
1729,3,3,23.844592,91.276394
2726,2,2,29.930289,78.137206
2512,3,3,22.694406,88.44775
2047,3,3,30.742291,76.767246
1377,3,3,28.709408,77.227814
1505,3,3,28.584011,77.265425
2178,3,3,18.68309,73.819812
2783,3,3,19.215514,72.983147
2784,3,3,19.232833,72.987447
2789,3,3,17.89403,75.026582
2790,2,2,16.890396,73.335499
1447,3,3,17.999097,79.426047
1780,3,3,17.56195,78.334528
1783,3,3,17.550936,78.300072
1788,3,3,17.246392,78.34235
1789,3,3,17.306906,78.364822
2340,3,3,17.424947,78.697686
2341,3,3,17.464719,78.404086
2342,3,3,17.315242,78.427753
2343,3,1,17.3041,78.411081
2345,3,3,18.011542,79.603372
2357,3,3,17.431481,78.390064
2359,3,3,17.299677,78.498356
1388,3,3,12.983269,77.62
1446,3,3,12.563706,76.735533
1383,3,3,8.517372,76.902561
1385,1,1,9.033686,76.635364
1441,3,3,8.918669,76.610461
1574,2,2,8.830139,76.661444
1576,2,2,9.525958,77.207625
1577,3,3,10.198442,76.205019
1579,2,3,9.50035,76.352417
1580,1,1,11.54065,76.027197
2312,2,2,9.621494,76.375531
2318,2,2,11.979273,75.609068
2325,3,3,8.483091,76.945555
2328,2,2,10.830286,76.683886
2329,1,1,10.137958,76.661931
2330,1,1,10.221425,76.706217
1686,3,3,11.819442,79.729208
1420,3,2,10.233619,77.485653
1421,3,3,11.400623,76.690453
1452,2,2,11.783642,78.211153
3007,2,2,11.341111,79.523058
3008,3,3,13.169731,79.888236
3009,3,3,13.193092,80.172867
3010,3,3,13.033945,80.148344
1549,1,1,15.212725,74.178936
2269,1,1,15.575408,73.939978
1345,3,3,22.401206,73.388603
1346,3,3,22.300392,73.205078
1972,3,3,22.799681,72.039422
1976,3,3,21.518858,70.454794
1977,3,3,22.600453,72.763836
2077,3,3,21.244819,73.355505
2079,3,3,22.463603,73.517011
1373,3,3,23.239883,77.345328
1374,3,3,23.254244,77.409019
2128,2,2,23.160981,80.017522
2129,2,2,23.235908,80.126153
2135,3,3,24.374341,81.282302
2136,3,3,23.202708,77.424481
2137,3,3,23.242544,77.380542
2138,3,3,23.259045,77.381502
2139,3,3,23.267861,77.32935
2140,3,3,23.166353,77.368597
2141,3,3,24.917282,79.866303
1285,2,2,24.564236,73.684172
1286,3,3,24.577311,73.825419
1414,3,3,26.486803,74.552142
1481,3,2,24.592564,73.679203
1714,2,2,26.292233,72.970039
1716,2,2,24.596497,72.701456
2935,3,2,25.453531,75.641622
2936,3,3,27.493247,76.58745
2937,3,3,27.526989,76.539453
2938,2,2,25.068648,73.876206
2939,2,2,25.061425,73.890549
2940,3,3,23.838672,73.715994
2941,3,3,24.243064,73.952203
2942,3,2,24.253,73.954378
2943,3,3,23.554072,74.414536
2944,3,3,26.952881,75.843108
2046,2,2,30.742139,76.818756
1349,3,3,29.963278,76.827372
1291,2,2,31.328161,76.754058
1292,2,2,31.964399,75.946246
1429,2,2,30.610314,77.459142
2649,3,3,31.634022,76.833561
2650,3,3,32.546666,76.058142
1309,2,2,34.121947,74.869103
2738,3,3,32.697433,75.14508
2739,3,3,32.693502,75.149977
2741,3,3,32.772741,75.037624
1382,3,3,31.141641,74.943199
1364,3,3,26.749164,83.397261
2499,3,3,26.23,81.25
2500,3,3,25.987256,79.448744
2501,3,3,25.460044,78.589717
1362,2,3,29.387058,79.461622
1263,3,3,26.132906,92.206483
1532,2,2,26.953467,94.624919
2205,2,2,27.316822,95.212211
2206,2,3,26.279311,90.539673
2207,2,3,27.398149,94.988085
2208,3,3,26.98035,94.634636
2209,3,3,26.943433,94.539514
2210,3,3,26.755125,94.209599
2211,3,3,26.622356,92.792886
2212,2,2,26.883105,93.615453
2213,2,3,26.42838,91.889031
2214,2,3,26.331139,92.68575
2215,3,3,26.233911,92.300531
2216,3,3,26.187326,91.751182
2217,3,3,26.166621,91.705616
2218,3,3,26.108294,91.674043
2219,3,3,26.244314,91.525994
2220,1,2,25.876033,91.418567
2221,3,3,26.375677,91.454077
2222,3,3,26.321125,90.660519
2223,2,2,26.213095,90.120341
2224,3,3,26.093677,89.960368
2225,2,2,24.808267,92.916244
2226,2,2,26.9919,94.632189
2227,2,3,26.948914,94.871519
2228,2,2,26.696861,93.984838
1425,2,2,24.538325,93.834444
1426,2,2,24.578337,93.765008
1629,2,2,24.521447,93.763392
1630,2,2,24.547978,93.8318
2837,2,2,24.426498,93.878128
2839,2,2,24.470114,93.940042
2840,2,2,24.502596,93.93877
2841,2,2,24.645076,93.999604
2842,3,2,24.470236,93.939456
2843,2,2,24.322243,93.857176
2844,2,2,24.719842,93.932784
2845,2,2,24.762142,93.939846
2846,2,2,24.771242,93.815925
2847,2,2,24.705722,93.828639
2848,3,3,24.767742,93.931319
2849,3,3,24.774263,93.93373
2850,2,2,24.799001,93.954456
2851,3,3,24.743789,93.953607
1347,3,3,25.659303,91.900586
1348,3,3,25.574989,91.886644
1459,1,1,25.496383,92.172272
1727,3,3,23.834936,91.282009
1728,3,3,23.491942,91.315392
2557,3,3,25.623756,86.142711
2571,3,3,26.646875,84.922831
2573,3,3,24.789701,85.004648
2574,3,3,24.779015,85.008927
2394,2,2,23.919797,86.1815
2398,2,2,22.857904,86.255979
2400,3,3,23.366633,85.320178
2431,3,3,20.242714,85.834825
2432,3,3,19.813697,85.824971
2434,3,3,19.820734,85.842559
2436,3,3,19.803759,85.802295
2438,3,3,20.464014,85.598992
1765,3,3,22.511472,88.3646
2503,3,3,22.886104,88.017386
2504,3,3,22.885225,88.016961
2505,3,3,22.885783,88.015611
2519,3,3,26.32155,89.440942
2520,3,3,26.890031,88.180294
2521,3,3,27.089632,88.521245
2522,3,3,26.992886,88.265081
2539,3,3,23.451233,87.195111
2544,3,3,23.338703,86.357428
15,2,2,18.608458,79.838778
26,2,2,16.508853,80.641519
1513,1,1,16.501486,80.675692
1514,1,1,16.501508,80.676725
1515,1,1,17.609781,80.704358
1516,2,2,14.445036,79.987869
1517,2,2,15.8363,78.048593
1518,2,2,15.479222,78.480942
1520,2,2,13.758251,79.701872
1521,2,2,17.704261,83.211783
1522,2,2,18.104532,83.397197
1523,2,2,17.015144,81.736181
1524,2,2,16.971003,82.219006
1525,2,2,17.532322,78.185211
1791,2,2,17.956317,79.618808
1794,2,2,18.400128,79.191556
1795,3,3,17.873928,78.100156
1811,3,3,17.471922,78.795814
1533,1,1,27.396089,95.631783
1534,1,1,26.105415,93.113917
1535,1,1,26.98,94.63
1536,1,1,26.979722,94.632211
1537,2,2,26.750143,94.219855
1538,3,2,24.820617,92.802431
1539,1,1,26.315597,90.996408
1540,1,1,26.48,90.56
1541,1,1,26.145228,91.736806
1542,2,2,26.1441,91.735194
2243,1,0,27.28822,95.680737
2244,2,2,26.92,94.73
2245,1,1,26.5885,93.748586
2246,2,2,26.200386,92.937992
2247,2,2,27.595294,94.724003
2248,1,1,27.224728,94.107373
2249,1,1,26.65285,92.792558
2250,1,1,26.350383,92.679592
2251,2,2,26.1277,92.215749
2252,2,2,26.105147,91.712525
2253,2,2,26.444617,91.441053
2254,1,1,26.5,90.97
2255,1,1,26.515756,90.532872
2256,1,1,26.403904,90.262979
2257,1,1,26.026696,89.970706
2258,1,1,26.170647,90.626604
2259,2,2,25.84274,93.425589
2261,2,2,25.163311,93.012825
2262,3,2,24.866553,92.367203
2263,2,2,24.681103,92.563806
2264,2,2,24.861042,92.596669
1920,2,2,24.496579,93.980863
1406,2,2,23.530289,91.480914
1730,2,2,23.831392,91.286739
1731,2,2,23.859275,91.246114
1732,2,2,23.778664,91.386119
1733,2,2,23.828506,91.289731
1734,2,2,23.828125,91.286689
1634,1,1,25.576779,91.887943
1636,1,1,26.051514,91.869642
1637,1,1,25.29985,91.700083
1638,1,1,25.481292,92.349286
1620,2,2,21.251394,81.629733
1621,2,2,21.251394,81.629733
1622,2,2,22.079625,82.139142
1617,3,3,23.099147,77.503906
1618,3,3,26.367039,78.287478
1619,3,3,26.367039,78.287478
2143,2,2,23.227505,79.915977
2144,2,2,23.220203,79.990963
2145,2,2,23.45708,75.422434
2146,2,2,23.474838,75.384519
2148,3,3,23.333695,75.035676
2149,2,2,23.2601,76.146411
2153,2,2,23.268169,77.404928
1555,2,2,30.50225,77.221312
1556,2,2,30.446322,77.615542
1557,2,2,30.838297,76.958641
1558,2,2,30.958146,76.790951
1559,2,2,30.922633,76.83258
1560,2,2,31.044558,76.704792
1561,2,2,32.229859,75.658854
1562,1,2,31.468722,76.272224
1872,3,3,31.104606,77.173425
1873,3,1,32.219678,76.320933
1874,2,2,30.90541,77.096698
1875,3,3,31.709785,76.928295
1876,2,2,30.843398,76.955076
1877,2,2,30.95356,76.775799
1878,1,2,30.927405,76.8281
1879,1,1,31.046917,76.701694
1880,2,1,30.552939,77.212353
1881,2,2,30.436053,77.579269
1882,2,2,31.40982,76.346479
1883,2,2,31.465478,76.270798
2628,2,2,31.893319,77.13845
2629,2,2,31.708164,76.931367
2630,1,1,31.686889,76.519752
2631,1,1,31.778117,76.344419
2632,2,2,31.32727,76.763868
2633,2,3,31.541307,78.272621
2634,2,2,31.104606,77.173425
2635,2,2,31.054483,77.136191
2636,1,1,32.099803,76.269086
2637,2,2,31.874791,76.315606
2638,2,2,31.808672,76.104045
2639,2,2,32.053156,76.643661
2640,2,2,31.923161,75.928482
2641,1,1,32.553356,76.125806
2642,1,1,32.531159,75.979816
2643,2,2,30.904007,77.098662
2644,1,1,30.83498,76.958879
2645,1,1,30.559259,77.297976
2646,1,1,30.516979,77.211543
2647,1,1,31.348559,76.268686
2039,1,1,30.751489,76.772606
2042,2,2,30.694747,76.769719
2043,2,2,30.731825,76.725717
2044,1,1,30.776019,76.74926
2045,2,2,30.75385,76.740867
2759,1,1,32.510494,75.212882
2761,1,1,32.3855,75.545246
19,1,1,9.151239,76.730767
22,1,1,11.243611,75.898056
35,0,1,9.017,76.926
1581,0,0,8.469722,76.9825
1582,1,1,8.603286,77.002753
1583,0,1,8.960175,76.678806
1584,1,2,9.686781,76.336197
1585,2,2,9.968961,76.318042
1586,1,1,9.872489,76.551714
1587,2,2,10.051969,76.316119
1588,1,1,10.535106,76.209017
1589,1,1,11.040986,76.083017
1590,1,1,11.259675,75.948622
1591,0,0,11.874425,75.370572
1592,1,1,12.105044,75.205881
2308,1,1,9.443958,76.553158
2309,1,1,9.397414,76.367336
2310,1,1,9.766667,76.4
2311,1,1,9.589686,76.563272
2313,1,1,9.555006,76.317594
2314,2,1,8.918628,76.574831
2315,2,2,9.003322,76.532797
2316,0,0,11.889161,75.429339
2317,1,1,11.889444,75.525556
2320,1,1,11.120297,76.119967
2321,1,1,10.512489,76.185619
2322,0,0,10.480661,76.242117
2323,1,1,9.995953,76.363939
2324,2,2,9.971475,76.369517
2327,2,2,10.695067,76.722486
32,2,2,10.954883,78.443933
1397,2,2,11.913137,79.815859
1398,1,2,11.913858,79.815606
1453,2,2,11.94445,79.781892
1454,1,1,12.021863,79.857077
1687,2,2,11.932642,79.83525
1688,2,2,12.001161,79.700722
1689,3,3,11.881819,79.806561
2009,1,2,11.93915,79.776433
2010,1,1,11.943921,79.790978
2011,2,2,11.893328,79.753917
2012,1,1,11.968099,79.816952
2013,3,3,10.867778,79.828333
2014,3,3,10.963617,79.678261
2446,2,2,10.766611,76.22855
2447,2,2,10.161183,76.425171
1440,2,2,20.407256,72.876327
2448,2,2,0.0,0.0
2449,2,2,0.0,0.0
2450,2,2,0.0,0.0
2451,3,3,0.0,0.0
2452,2,2,0.0,0.0
2453,2,2,0.0,0.0
2454,2,2,0.0,0.0
2455,3,3,0.0,0.0
2456,2,2,0.0,0.0
2457,2,2,0.0,0.0
2458,3,3,0.0,0.0
2824,3,3,19.89506,75.3892
2825,3,3,19.56625,75.395758
2829,3,3,16.7457,74.445934
2830,3,3,16.64369,74.291123
2831,2,3,17.069029,74.273061
2832,2,2,17.486836,73.189008
2833,2,2,16.990028,73.311972
2834,2,3,17.719553,73.396814
2835,2,2,17.5537,73.167414
1984,3,3,19.864914,72.684997
1985,3,3,19.27969,72.885568
1986,3,3,19.95275,72.771158
1987,3,3,19.413995,72.861474
1988,3,3,18.375309,74.914862
1989,3,3,19.057826,73.11072
1990,3,3,19.057488,74.738063
1992,3,3,18.680152,73.849927
1993,3,3,19.700486,75.017786
1995,3,3,21.264046,79.109475
1996,3,3,21.238578,79.112624
1997,3,3,21.077378,78.967101
1998,3,3,21.2376,78.9037
1999,3,3,21.579712,80.242449
2000,3,3,21.324775,79.449895
2001,3,3,21.237978,77.740119
2002,3,3,21.09795,77.052686
2003,3,3,20.491942,78.477339
2004,2,2,16.748042,74.590886
2005,3,3,16.745125,74.446449
2006,3,3,15.947289,74.188583
2007,2,2,16.861981,74.650924
2008,3,3,16.934354,74.664122
2200,3,3,19.523145,75.383933
2201,3,3,18.75395,74.247278
2203,3,3,20.764086,78.602777
2204,3,3,19.431778,74.200301
2816,3,3,19.918605,73.902369
2817,2,2,19.711469,74.483669
2818,3,3,20.204292,73.826837
2819,3,3,20.55724,74.507732
2820,3,3,18.664742,74.108433
2821,3,3,17.676228,75.845317
2822,3,3,17.802867,75.645472
2823,3,3,17.692971,75.918666
2826,3,3,20.745303,78.602211
2827,3,3,21.549822,79.694326
2828,3,3,19.889817,79.331877
2277,1,1,15.368606,73.9448
2278,1,1,15.383933,73.873514
2279,1,1,15.381967,73.875719
2280,1,1,15.462972,73.971447
2281,1,1,15.499056,73.932308
2282,1,1,15.529438,73.796302
1950,2,2,21.522041,70.45785
1959,3,3,22.70001,72.870001
1960,2,2,22.837931,74.253147
1961,3,3,22.778803,73.614281
1962,2,2,22.307158,73.181219
1964,2,2,21.140667,72.842727
1965,2,2,21.169974,72.673905
1966,3,3,21.086356,72.827622
1968,3,3,20.365136,72.922025
1969,3,3,20.284507,72.854843
1970,3,3,20.366667,72.900001
2084,2,2,21.082075,72.985392
2087,2,2,21.105792,72.805043
2088,3,3,21.093078,72.857456
2089,2,2,21.196517,72.830936
2090,2,2,21.340136,72.755392
2091,2,2,20.94645,72.949736
2092,2,2,20.947567,72.930205
2093,2,2,21.120001,73.120001
1415,2,2,25.783379,73.360706
1416,3,3,25.754172,73.313234
1706,2,2,27.566155,76.62006
1707,2,2,27.507397,76.686296
1708,2,2,27.517069,76.778288
1709,1,2,28.198003,76.838907
1710,2,2,28.195754,76.839031
1711,2,2,28.201873,76.86124
1712,2,2,28.191471,76.864069
1713,3,3,28.194345,76.833855
1715,2,2,25.144078,75.879251
1720,2,2,27.705088,76.19482
1721,2,2,26.917255,75.785271
1722,1,2,26.927714,75.759453
1723,2,2,26.777364,75.876981
1724,2,2,26.856419,75.758303
1725,1,2,26.815875,75.786686
2015,3,3,26.267614,73.066883
2016,3,3,26.240417,72.999906
2017,2,2,26.238947,73.024308
2018,2,2,26.237328,73.020286
2019,3,3,24.768897,73.758661
2020,3,3,24.604031,73.688308
2021,3,3,24.597875,73.696111
2022,2,2,24.567797,73.698192
2023,2,2,24.582572,73.7191
2024,1,2,26.968372,75.848906
2025,1,1,26.881422,75.792997
2026,2,2,26.944481,75.7793
2027,2,2,26.906475,75.7728
2028,2,2,26.850806,75.784647
2029,2,2,26.422678,74.654011
2030,3,3,26.468308,74.633547
2031,2,2,26.434342,74.672247
2032,3,3,26.449894,74.639917
2033,2,2,26.469753,74.635969
2957,2,2,23.548119,74.447239
2958,2,2,28.150344,75.42335
2959,2,2,28.161269,75.364964
2960,2,2,28.152728,75.396558
2961,3,3,26.883214,75.759083
2962,2,2,26.869836,75.766814
2963,2,2,26.855883,75.777269
2964,2,2,26.847386,75.779194
2965,2,2,25.765666,73.327728
2966,3,2,25.768758,73.354161
2967,3,3,25.771431,73.404817
2968,3,3,25.772272,73.4552
2969,2,2,27.537483,76.525928
2970,2,2,27.881869,76.282786
2971,1,1,28.002058,76.409481
2972,2,2,27.892139,76.275128
2973,2,2,27.996564,76.446314
2974,2,2,27.587299,76.816286
2975,2,2,27.718031,76.991556
2976,3,3,27.216742,77.482167
2977,2,2,26.150678,73.010994
2982,3,3,26.116279,72.985799
2985,2,2,26.117787,72.981069
2986,2,2,25.800868,72.305888
2987,2,2,25.835767,72.250422
2988,1,1,25.817793,72.303004
2989,2,2,26.333372,73.06863
2990,2,2,25.830032,72.240139
2991,2,2,26.317069,73.128439
2993,2,2,25.82887,72.239361
2997,2,2,25.81354,72.223851
3000,2,2,28.156508,76.824786
3001,2,2,28.204186,76.875264
3002,2,2,28.202831,76.875044
3003,2,2,28.202053,76.875006
3004,2,2,28.130792,76.774783
3006,2,2,26.887742,75.856456
2477,2,2,26.777608,79.021508
1736,3,3,26.686837,83.552618
1737,2,2,26.928581,83.707206
1738,2,2,26.537044,80.487825
1739,1,1,26.538889,80.487267
1740,1,1,26.540031,80.490569
1742,2,2,26.846489,80.946736
1744,3,2,26.4499,80.331872
1746,2,2,26.264778,82.072736
1747,3,3,26.771022,80.935244
1751,2,2,28.844842,78.239367
1752,2,2,28.675322,77.344944
1753,2,2,28.688578,77.437194
1754,2,2,28.640478,77.423614
1755,2,2,28.637897,77.344133
1756,2,2,25.282197,82.435167
1757,1,1,25.145956,82.565683
1758,2,2,25.318,82.974161
1759,1,1,25.539397,82.049394
1760,1,1,24.457019,82.993158
2467,2,2,25.299478,82.954689
2468,2,2,25.698625,82.237508
2469,1,1,25.379194,81.877067
2470,2,2,25.920075,80.809994
2471,2,2,26.760553,83.373167
2474,2,2,25.9,81.3
2475,3,3,26.1338,81.1611
2478,2,2,26.874128,81.039583
2479,2,2,28.821631,78.724478
1748,2,2,29.17602,79.007534
1644,2,2,20.495525,85.921127
1645,2,2,20.449205,85.901903
1646,2,2,20.485754,85.856931
1647,2,2,20.457454,85.882679
1648,2,2,20.4679,85.890185
1649,1,1,20.266264,85.782935
1650,1,1,20.260034,85.823265
1651,1,1,20.235087,85.8427
1652,1,1,20.256374,85.845783
1654,1,1,20.269852,85.82159
1655,2,2,19.794405,85.822286
1656,2,2,19.804831,85.818076
1657,2,2,19.813275,85.831531
1658,2,2,19.812634,85.828877
1825,2,2,25.579122,85.253317
1826,2,2,25.593237,85.174164
1827,2,2,25.620924,85.159936
1828,2,2,25.609619,85.136893
1829,2,2,25.611612,85.09125
1830,2,2,26.122167,85.382451
1831,3,3,26.123515,85.378269
1832,2,2,25.413449,86.139054
1833,2,2,25.415751,86.135881
1834,2,2,25.783319,87.466672
1835,2,2,25.772242,87.467227
1836,2,3,25.419944,86.129972
1837,2,2,25.419953,86.129981
1838,2,2,25.380978,86.465003
1839,2,2,25.372324,86.471752
1840,2,3,26.649806,84.916775
1841,3,3,24.794784,85.007259
1842,3,3,24.795406,84.999433
1843,3,3,25.017233,85.416189
1844,3,3,25.783556,84.75325
2576,2,2,24.754222,84.373768
2577,2,2,26.13508,87.467551
2578,3,3,25.325799,84.605419
2579,3,3,25.566265,83.983535
2580,2,2,25.040383,83.610998
2581,2,2,26.160497,85.899783
2582,2,2,26.187745,85.903178
2583,3,3,26.46047,84.438832
2584,2,3,26.429064,84.394487
2585,2,3,25.216006,84.9842
2586,2,2,25.541982,87.567477
2587,2,2,25.483817,86.701389
2588,2,2,25.676944,86.943056
2589,2,2,25.916944,86.778611
2590,2,2,26.345964,86.071781
2591,3,3,25.139348,85.451156
2592,2,2,25.124061,85.459475
2593,2,2,24.880028,85.529992
2594,2,2,25.870544,86.601375
2595,2,2,25.862969,85.781044
2596,2,3,26.588721,85.501282
2597,2,2,26.210096,84.365362
2598,2,3,24.628777,83.920541
2599,2,2,24.625089,83.918998
2600,2,2,25.683822,85.354964
1766,2,2,23.688196,86.965172
1767,2,2,23.520408,87.311958
1768,2,2,23.512911,87.354791
1769,2,2,22.066658,88.069831
1770,2,2,22.045697,88.107169
1771,1,2,22.988655,88.450222
1772,1,1,22.764606,88.374953
1773,2,2,22.5625,88.378106
1774,2,2,22.533694,88.390192
1775,2,2,22.560214,88.4421
1776,2,2,22.462928,88.396753
1777,2,2,22.497806,88.309361
1778,2,2,22.633331,88.216664
1779,1,1,22.702531,88.280619
1931,1,1,22.616114,88.371281
1932,2,2,22.569728,88.360556
1933,1,2,22.598719,88.263783
1934,2,2,22.594558,88.25695
1935,2,2,22.507544,88.51525
1936,3,3,22.440875,88.424636
1937,2,2,22.618333,88.445233
1938,2,2,22.662767,88.871314
1939,2,2,22.695703,88.420875
1940,1,1,22.723931,88.33035
1941,1,1,22.922742,88.379542
1942,2,2,22.066686,88.069822
1943,2,2,22.331167,87.325108
1944,1,1,22.328097,87.330928
1945,1,1,25.010842,88.141097
2510,2,2,21.936833,87.781078
2515,1,1,23.753036,88.528681
2516,2,2,23.400875,88.501397
2526,2,2,23.4333,88.757414
2528,1,1,23.257281,87.846803
2529,1,1,23.250767,87.856658
2533,2,2,23.916667,87.533333
2535,2,2,23.6804,87.683564
2536,1,1,24.295633,87.838553
2537,1,1,23.668756,87.683064
2538,1,1,24.302586,88.016364
2540,3,3,23.239772,87.074119
2542,2,2,23.100489,87.309067
2543,1,1,23.079997,87.320003
2545,1,1,23.332078,86.365208
2546,2,2,22.468903,88.107339
2547,2,2,22.369025,88.271836
2548,2,2,22.580058,88.472933
