S.Code,WQI clf,WQI_pred,latitude,longitude
1322,0,76.06128402,11.445663,77.677626
51,0,87.5843638,11.368215,77.741107
1320,0,120.4669662,11.335795,77.753762
1323,1,69.39081228,11.18,78.01
1324,1,67.31356582,11.064392,78.120358
1451,1,63.47159786,11.050024,78.120645
31,1,65.25996833,10.955345,78.443949
1202,1,65.21076372,10.833263,78.718224
1325,1,72.14156184,10.766809,78.665272
1203,0,89.21055716,10.830327,78.81177
1206,0,75.35270373,11.34,79.24
1326,1,72.11729158,11.326822,79.702981
1327,0,87.3670706,11.418828,79.772375
1893,1,64.22848408,13.006814,76.099553
1199,1,69.61976249,12.809694,76.205642
1200,1,71.89714155,12.979108,76.851622
1166,1,71.6671938,12.422764,77.226144
1165,0,75.7429704,12.535417,77.424792
1196,0,121.5036349,12.302189,76.286164
1207,2,45.39283596,11.697858,76.397006
1197,1,64.15541981,12.019853,76.388075
41,1,70.80055839,12.166761,76.792908
1445,0,75.30121089,12.128439,76.683919
1208,2,47.41168696,11.197053,76.722381
1201,1,54.39344458,11.469259,77.296165
1204,1,51.72057673,11.319948,77.011429
1321,1,63.8461172,11.485294,77.134603
1319,1,59.6633183,10.541244,77.368656
1205,1,70.66748372,11.454094,77.679567
1393,1,65.44127099,0.0,0.0
1150,1,52.47209159,20.358825,72.881708
1246,0,142.139464,20.371433,72.881108
1860,0,1531.242045,21.223442,72.89572
1861,0,730.834849,20.980464,73.016757
1862,0,443.1035964,20.756033,73.066786
1865,0,147.6712023,22.023279,70.368724
1148,0,801.1038231,20.772106,72.951625
1149,0,127.3344828,20.461511,72.886556
1435,0,98.3127765,20.342461,72.905403
1438,0,3524.421726,21.111549,73.111601
1436,0,91.29098098,21.763115,70.424313
2072,0,214.5030515,22.715528,71.672688
1399,1,72.52527392,15.2715,74.08885
1475,1,54.36981538,15.281044,74.071108
1476,0,88.38798212,15.550258,73.949164
1400,1,64.58766855,15.499719,73.834744
1543,1,52.69805504,15.74629,73.899494
1544,1,66.85290604,15.561455,73.990584
1545,1,55.74246587,15.536364,74.148515
2270,1,73.68753804,15.410589,74.054325
1546,1,54.30490707,15.466425,74.038825
1547,1,53.18735535,14.98929,74.04736
1548,1,58.50778635,15.615148,73.900658
2271,1,64.15992056,15.188883,73.995911
2272,0,81.63818153,15.232069,74.149461
2274,1,71.40618275,15.608275,73.836869
2275,1,65.07545226,15.700331,73.904347
2276,0,91.34737694,15.590815,73.952907
1093,0,86.54122627,19.245652,73.156487
1094,0,82.20084704,19.162099,73.238148
2162,0,84.17392422,19.215959,73.240641
1461,0,89.43933344,19.311193,73.169404
1092,0,107.3266684,19.269435,73.168239
1462,0,88.37277968,18.830474,73.284483
1151,0,86.43296845,18.80171,73.322773
1152,0,90.91853875,18.442447,73.116853
2198,0,200.9247512,18.43939,73.116341
2164,2,47.77699134,17.518025,73.553956
2199,1,51.25874758,18.074797,73.420905
17,1,53.34869767,10.123417,76.347425
18,2,40.48924754,10.160483,76.442131
1338,1,53.23307045,9.581386,77.113642
2335,1,69.0645393,10.063225,76.311872
2334,1,52.19097812,10.080819,76.317908
2333,2,46.50980891,10.083386,76.319817
2336,2,45.83986776,10.220439,76.217439
20,2,44.08992267,11.268106,75.978036
21,2,46.38587809,11.247461,75.924269
42,1,51.43798744,9.075158,76.81881
43,1,51.25454125,9.804794,76.453225
1154,2,41.49520767,10.25425,76.348553
1155,0,566.4103666,8.478967,76.970486
1156,2,39.18051171,9.326633,76.622158
1341,1,52.12476505,9.370489,76.410269
1565,1,58.57356659,9.325719,76.520939
1339,2,40.83434142,10.197164,76.378953
1340,2,43.67192885,9.395686,76.640564
1384,2,43.7272416,9.492842,76.749125
1342,2,45.784727,9.228125,76.713267
1443,2,46.53530212,9.270844,76.535403
1442,2,41.99682635,8.726347,76.878039
1563,2,41.99909103,8.389375,77.097561
1564,1,59.75827536,8.860786,76.77355
1566,2,45.51029005,11.044714,75.933247
1567,2,33.80596337,11.602297,75.7051
1568,2,36.72345889,11.721112,75.670002
1569,1,54.39815233,12.048958,75.346
1571,2,44.87430684,10.742228,77.060508
1572,2,33.53084712,10.778033,76.225347
1573,0,77.56218901,9.971133,76.362003
2284,1,57.34862612,8.428797,77.094478
2285,1,70.35657631,8.674267,76.821042
2286,1,63.93265129,9.979797,76.332922
2287,1,59.89208842,9.979797,76.332922
2288,2,48.82332198,9.136389,76.713333
2289,0,81.13644594,10.391467,76.220428
2290,0,78.24230253,10.542736,76.178764
2291,1,69.8147728,10.600406,76.48965
2292,0,50.72856199,10.920086,75.920264
2293,2,38.51325404,11.051336,76.061343
2295,1,51.70751685,11.444394,75.728494
2296,2,29.26844937,11.762211,75.501347
2297,2,49.53296106,11.873197,75.572064
2298,2,40.0441082,12.209567,75.440792
2299,2,45.28581233,12.046575,75.265186
2300,2,42.49936957,10.902681,76.406647
2301,2,37.91876389,12.11535,75.170739
2302,1,55.95273419,12.258286,75.118392
2303,2,33.70745322,10.350594,76.251578
2304,1,59.90696445,12.560308,74.955942
2305,1,69.42688898,12.640763,75.013572
2306,1,67.81504421,12.694753,74.904556
2307,1,72.82158406,12.71245,74.894392
2326,1,64.46839927,10.796397,76.753178
2331,2,46.88836676,10.839136,76.036128
2337,0,90.15329256,10.005208,76.369179
2338,1,64.11256397,10.009056,76.370728
1448,1,63.6586549,18.787433,83.494512
1455,0,112.4527609,19.387126,85.051001
1642,0,135.6740088,19.252625,83.417656
1643,0,110.3864335,19.166051,83.437289
1685,1,51.28857908,10.9098,79.818228
1159,2,38.54015085,8.663294,77.422222
1160,2,49.94656863,8.700586,77.56595
1161,1,57.21881186,8.734125,77.716764
1162,1,57.08236019,8.721606,77.832797
1328,2,41.10226042,8.758606,77.424597
1329,2,40.58791751,8.729581,77.467289
1330,1,64.67354647,8.624431,78.068808
1450,0,77.58611199,12.679231,78.595417
1444,0,88.05022727,15.235272,74.61865
1894,1,51.94736761,12.8301,75.242439
1892,0,50.99062742,12.947644,75.359525
2352,1,62.15005692,18.343003,84.124328
1871,1,57.48332485,30.451836,77.581597
1870,0,93.10916617,30.83115,76.967303
1023,0,141.2205019,30.618897,76.849176
1024,0,1399.945699,29.76562,75.743852
1026,0,241.7838441,29.766164,75.743274
1295,0,273.6189745,30.612283,76.829313
1473,0,1023.667648,30.079758,76.263251
1698,0,413.4007453,30.60228,76.802188
1699,0,682.2725956,30.764802,76.7246
1700,0,1065.854149,30.759546,76.735991
1701,0,610.0586583,30.65012,76.660536
1702,0,561.6035,30.660148,76.6603
1703,0,976.2747106,30.000058,76.187589
1704,0,3271.258246,29.692715,75.210696
1705,0,936.6573867,29.695479,75.224583
1885,0,93.30610495,30.717069,76.887913
1717,0,76.87640928,24.499492,72.666469
1424,2,39.43658508,24.796093,93.943112
